rowid,sku,producto,proveedor,marca,precio_sin_iva,pmp_sin_iva,ganancia_moneda_nacional,margen_porcentaje,stock_total
6905,2001179,"VICTOR 20 NYLON NEGRO CON BORLA",VEERKAMP,VICTOR,123.93103000,83.15000000,40.78103000,32.906230183030,64
76681,3000-M,"ENC. GUIT. ELEC. SELENE MEDIANA",CUERDAS,SELENE,99.90517000,59.03400576,40.87116424,40.909959154266,1
89104,GE-S1BW,"GUITARRA ELÉCTRICA SSS. NEGRO C/ BLANCO QTE",MEXBUSA,QTE,1594.89655000,1554.00000000,40.89655000,2.564213334087,1
34858,0994926000,"PICKUP/SWITCH SCREWS (GOLD-12) (REF)",FENDER,FENDER,200.86206897,159.91000000,40.95206897,20.388154508215,1
8670,4508432,"CANAS SAX TENOR 3H RICO SELECT JAZZ UNFI MOD. RRS05TSX3H(5)",VEERKAMP,RICO,98.27586207,57.32000000,40.95586207,41.674385965526,1
22936,RAVICSAAC,"BAQUETAS VIC FIRTH MOD. SAAC",GONHER,"VIC FIRTH",197.27586000,156.26833333,41.00752667,20.786895401191,12
77538,RAVICSAA,"BAQUETAS VIC FIRTH MOD. ALEX ACUÑA",GONHER,"VIC FIRTH",177.58620690,136.50000000,41.08620690,23.135922331590,1
63564,CPR,"CLAVIJASSET P/VIOLIN 4/4 C/ORIFICIO PEARL RIVER",LEMUS,"PEARL RIVER",68.10344828,27.00000000,41.10344828,60.354430382156,2
82314,TRO-704PF,"TAHALI ROMMS PARA GUITARRA",MEXBUSA,ROMMS,157.74138000,116.60000000,41.14138000,26.081539289183,4
82323,TRO-701KS,"THALI ROMMS PARA GUITARRA KS",MEXBUSA,ROMMS,157.74138000,116.60000000,41.14138000,26.081539289183,3
8843,4900077,"ACEITE LLAVES JUPITER JCM-KO1PK",VEERKAMP,JUPITER,106.03448276,64.79200000,41.24248276,38.895349594291,1
9126,7504624,"COLOFONIA VIOLIN PIRANITO MOD. 900700",VEERKAMP,PIRASTRO,200.00000000,158.73000000,41.27000000,20.635000000000,2
22833,RAUNOUTT08G2,"PARCHE UNO 8 MOD. UTT08G2",GONHER,UNO,110.32759000,69.03000000,41.29759000,37.431788367715,5
22868,RAUNOUTT14G2,"PARCHE UNO 14 MOD. UTT14G2",GONHER,UNO,153.37931000,112.08000000,41.29931000,26.926258828521,7
60008,KYRS-24B,"FLAUTA SOPRANO YAMAHA DE PLASTICO",YAMAHA,YAMAHA,93.10345000,51.70000000,41.40345000,44.470371398697,492
81735,PAN-08WH,"PANDERO DE 8 TIPO REMO BLANCO",MEXBUSA,ECLIPSE,194.76724000,153.30000000,41.46724000,21.290664692892,8
81381,PAN-08BK,"PANDERO DE 8 TIPO REMO NEGRO",MEXBUSA,ECLIPSE,194.76724000,153.30000000,41.46724000,21.290664692892,23
7167,2200703,"CDAS. VIOLIN 4A. VICTOR AC 74(10)",VEERKAMP,VICTOR,84.48275862,42.99377600,41.48898262,49.109407999585,75
21694,RAPWAPWLMN,"ACEITE PLANET WAVE LIMPIADOR PW-LMN",GONHER,"PLANET WAVE",113.81034000,72.31111111,41.49922889,36.463496102375,9
17291,RADADVR200,"BREA D ADDARIO ROSIN VR200",GONHER,DADDARIO,101.75000000,60.20000000,41.55000000,40.835380835381,24
22851,RAUNOUTT12GP,"PARCHE UNO 12   MOD. UTT12GP",GONHER,UNO,116.82759000,75.12000000,41.70759000,35.700120151413,1
86784,0048650000,"NUT, TOP AS P-BASS MICARTA SLOTTED (REF)",FENDER,FENDER,117.01724000,75.25000000,41.76724000,35.693236312872,1
90998,29IN02,"CABLE INSERTO, PL35TRS Y 2 PLRCA, 2M SOLCOR",Solcor,SOLCOR,228.40517000,186.55000000,41.85517000,18.324966111757,8
89122,6,"AT-101 AFINADOR DE CLIP 5 EN 1",ENTRERPRICE,AROMA,99.13793000,57.25994089,41.87798911,42.242145977831,203
22840,RAUNOUB10G1,"PARCHE UNO 10 MOD. UB10G1",GONHER,UNO,112.80172000,70.88000000,41.92172000,37.164078703764,6
82753,5EZ0221,"MANUAL ARTE Y CIENCIA MAC",VEERKAMP,"SIN MARCA",42.24140000,0.16000000,42.08140000,99.621224675319,2
82752,5EZ0211,"MANUAL PARA CLARINETE MCL",VEERKAMP,"SIN MARCA",42.24140000,0.15000000,42.09140000,99.644898133111,2
63438,KG10013A,"SWITCH 3 PASOS KD",THUNDER,"SIN MARCA",74.13793103,32.00000000,42.13793103,56.837209299716,4
7591,3102591,"PARCHES POWERBEAT 12 BCO. LISO MOD, UK-0212-BA-10P",VEERKAMP,"POWER BEAT",103.93966000,61.80100000,42.13866000,40.541464153337,13
82757,5EZ0219,"MANUAL PARA CHARANGO MCH",VEERKAMP,"SIN MARCA",42.24140000,0.08000000,42.16140000,99.810612337659,2
82754,5EZ0214,"MANUAL PARA BAJO SEXTO MBSX",VEERKAMP,"SIN MARCA",42.24140000,0.08000000,42.16140000,99.810612337659,1
82756,5EZ0217,"MANUAL PARA VIHUELA MVH",VEERKAMP,"SIN MARCA",42.24140000,0.08000000,42.16140000,99.810612337659,1
82758,5EZ0218,"MANUAL PARA GUITARRON MGRR",VEERKAMP,"SIN MARCA",42.24140000,0.08000000,42.16140000,99.810612337659,1
82755,5EZ0220,"MANUAL PARA SOLFEO MSLF",VEERKAMP,"SIN MARCA",42.24140000,0.08000000,42.16140000,99.810612337659,1
86621,VABEHKS1002,"SOPORTE BEHRINGER P/TECLADO MOD. KS1002",GONHER,BEHRINGER,573.60345000,531.37931000,42.22414000,7.361207468330,1
89163,"JTBD525 BLK","TAHALY DESMONTABLE P/GUITARRA BLK P&P","GM MUSIC",P&P,137.06897000,94.82759000,42.24138000,30.817609558166,2
82417,TRO-203PL,"TAHALI ROMMS TIPO CINTURON PLATA",MEXBUSA,ROMMS,138.29310000,96.00000000,42.29310000,30.582219937220,4
82413,TRO-203AM,"TAHALI ROMMS TIPO CINTURON AZUL MARINO",MEXBUSA,ROMMS,138.29310000,96.00000000,42.29310000,30.582219937220,4
82414,TRO-203VI,"TAHALI ROMMS TIPO CINTURON VINO",MEXBUSA,ROMMS,138.29310000,96.00000000,42.29310000,30.582219937220,10
82415,TRO-203CA,"TAHALI ROMMS TIPO CINTURON CAFE",MEXBUSA,ROMMS,138.29310000,96.00000000,42.29310000,30.582219937220,4
82412,TRO-203NE,"TAHALI ROMMS TIPO CINTURON NEGRO",MEXBUSA,ROMMS,138.29310000,96.00000000,42.29310000,30.582219937220,3
76520,312NI,"TORNILLO CABEZA GRANDE P/MICA",THUNDER,THUNDER,54.31034483,12.00000000,42.31034483,77.904761905744,7
28524,1880SG,"CREMA P/ TROMBON DESLIZAR BACH .65 OZ CONN-SELMER INC CONN-SELMER INC",LEMUS,"CONN-SELMER INC",106.33621000,64.00000000,42.33621000,39.813540467542,1
22858,RAUNOUTT13G1,"PARCHE UNO 13 MOD. UTT13G1",GONHER,UNO,117.42241000,75.04909182,42.37331818,36.086227645983,11
89758,3102200,"PARCHE REMO ''ENCORE'' 12'' CLEAR CONTROLLED SOUND",VEERKAMP,REMO,134.48276000,92.10000000,42.38276000,31.515385317791,1
91530,GGSA12PSET,"CUERDAS PARA GUITARRA ACÚSTICA PHOSPHOR BRONZE EXTRA LIGHT 012-053 YAMAHA",YAMAHA,YAMAHA,142.24000000,99.84000000,42.40000000,29.808773903262,9
61079,FBEE-M-C-IV,"FUNDA ARNOLDI BAJO ELECTRICO",ARNOLDI,ARNOLDI,422.41380000,380.00000000,42.41380000,10.040817795252,15
22849,RAUNOUTT12G1,"PARCHE UNO 12 MOD. UTT12G1",GONHER,UNO,112.70690000,70.27000000,42.43690000,37.652441864695,5
9259,7520554,"MAQ. GUIT. JIMMY WESS 3 3 NIQ.PERN.MET MARIPO SKG349 SKG349-CK",VEERKAMP,"JIMMY WESS",119.34483000,76.85000000,42.49483000,35.606762354096,3
17292,RADADVR300,"BREA D ADDARIO ROSIN VR300",GONHER,DADDARIO,102.75000000,60.20000000,42.55000000,41.411192214112,28
31706,4506925,"CAÑAS CLAR. SIB 3 VANDOREN CR103(10)",VEERKAMP,VANDOREN,91.37931034,48.75861538,42.62069496,46.641515241709,13
7081,2103189,"CDA. BAJO ELEC. JIMMYWESS 3A.NIQ 086 180L",VEERKAMP,"JIMMY WESS",98.27586207,55.63750000,42.63836207,43.386403509368,8
20427,RANEWH10,"SOPORTE NEW BEAT P/ARMONICA H-10",GONHER,"NEW BEAT",150.80172000,108.14600000,42.65572000,28.285963847097,5
7603,3102624,"PARCHES POWERBEAT 14 TRANSP. MOD. UK-0314-BA-10P",VEERKAMP,"POWER BEAT",107.46552000,64.77200000,42.69352000,39.727644736656,12
90975,CPCV003,"CLAVES DE MADERA 20 CMS NATURAL COPACABANA",LEMUS,COPACABANA,76.72000000,34.00000000,42.72000000,55.683003128259,26
8178,3620000,"SOP. SUP. POWERBEAT ATRIL C/TIEMPO",VEERKAMP,"POWER BEAT",124.13793103,81.41000000,42.72793103,34.419722219854,3
34277,0990681000,"FENDER STRAP Correa 2 Monogrammed Black/Yellow/Brown",FENDER,FENDER,227.87931000,185.14000000,42.73931000,18.755239341386,20
82318,PAN-10VI,"PANDERO ECLIPSE 10 TIPO REMO VIOLETA",MEXBUSA,ECLIPSE,206.54310000,163.80000000,42.74310000,20.694518480646,14
82319,PAN-10PK,"PANDERO ECLIPSE 10 TIPO REMO ROSA",MEXBUSA,ECLIPSE,206.54310000,163.80000000,42.74310000,20.694518480646,14
91345,94-115,"G-CLAMP (CLAMP EN G) ALIEN PRO","QUALITY LIGHTS","ALIEN PRO",143.10000000,100.34650000,42.75350000,29.876659678546,6
90609,NTUSBMINI,"MICRÓFONO USB DE CALIDAD DE ESTUDIO RODE","ELIZONDO MUSIC",RODE,1639.06034000,1596.20000000,42.86034000,2.614933627154,1
7592,3102593,"PARCHES POWERBEAT 13 BCO. LISO MOD. UK-0213-BA-10P",VEERKAMP,"POWER BEAT",108.10345000,65.21200000,42.89145000,39.676300802611,16
8556,4506926,"CANAS CLAR. SIB 3 1/2 VANDOREN CR1035(10)",VEERKAMP,VANDOREN,91.37931034,48.44800000,42.93131034,46.981433959463,10
8555,4506915,"CANAS CLAR. SIB 2 1/2 VANDOREN CR1025(10)",VEERKAMP,VANDOREN,91.37931034,48.44800000,42.93131034,46.981433959463,6
9267,7520690,"LIMPIA. INST MAD. DUNLOP NO.65 6592",VEERKAMP,DUNLOP,131.81897000,88.77000000,43.04897000,32.657644040156,1
90349,2704,"SV2 ESCOBILLAS DE MADERA MAPLE FLEET",ENTRERPRICE,FLEET,127.58621000,84.51855556,43.06765444,33.755728334590,9
77138,418,"SD281 ATRIL BASE MICROFONO SOUNDKING",ENTRERPRICE,SOUNDKING,295.96552000,252.83026423,43.13525577,14.574419266812,246
28096,DSS-216A-H,"ATRIL P/ TAROLA ALTO SENCILLO DM MASTER DRUM",LEMUS,"DRUM MASTER",340.81034000,297.50000000,43.31034000,12.708047531656,14
22857,RAUNOUS13H30,"PARCHE UNO 13 MOD. US13H30",GONHER,UNO,102.12931000,58.60000000,43.52931000,42.621760589590,7
79710,3102211,"PARCHE REMO ENCORE 12 CLEAR PINSTRIPE MOD. EN-0312-PS",VEERKAMP,REMO,144.60345000,101.02000000,43.58345000,30.139979371170,3
90501,390,"DE036 BARRA ADAPTADOR PARA 2 MICROFONOS SOUNDKING",ENTRERPRICE,SOUNDKING,137.94828000,94.35200000,43.59628000,31.603351632945,5
75819,220B,"LIMPIADOR FINGER EASE 220-B",BRAVO,"FINGER EASE",222.41380000,178.72000000,43.69380000,19.645273809449,4
69903,SLRF050,"CONCHA NACAR SET P/ LLAVES SAX ALTO 9 PZAS SILVERTONE",LEMUS,SILVERTONE,113.79310345,70.00000000,43.79310345,38.484848485781,1
63556,3615247,"RONDANAS ATRIL GIBRALTAR FIELTRO DELG. SC-CFS/4",VEERKAMP,GIBRALTAR,107.41379000,63.60000000,43.81379000,40.789725416076,2
82291,MS-213BL,"STAND ROMMS DE PISO PARA GUITARRA AZUL",MEXBUSA,ROMMS,217.21552000,173.30000000,43.91552000,20.217487221908,2
88998,GEA-539CB,"GUITARRA ELECTROACUSTICA GEA-539CB 39CB + PT5 QTE",MEXBUSA,QTE,2112.43103000,2068.50000000,43.93103000,2.079643281892,5
90995,27IM06,"CABLE INSTRUMENTO PL/PL 100% ROCK, 6M SOLCOR",Solcor,SOLCOR,153.69828000,109.74000000,43.95828000,28.600372105661,3
81320,A606-4M,"ENCORDADURA ALICE P/BAJO ELECT 45/105 MEDIUM ALICE",LEMUS,ALICE,114.51724000,70.55000000,43.96724000,38.393555415761,85
89351,GEA-439CB,"GUITARRA QTE ELECTROACÚSTICA 39CB + P 4T",MEXBUSA,QTE,2080.97414000,2037.00000000,43.97414000,2.113151680011,6
45246,MS-100,"ADAP. 3/8 A 5/8 P/BOOM O PEDESTAL",MEXBUSA,MEXBUSA,49.13793103,5.10000000,44.03793103,89.621052630632,9
90898,2000632,"ENCORDADURA JIMMY WESS 12 CUERDAS PARA REQUINTO SIERREÑO, ACERO ESTAÑADO + ENTORCHADO BRONCE FOSFORA",VEERKAMP,"JIMMY WESS",189.65517000,145.60000000,44.05517000,23.229089932007,5
22862,RAUNOUB14G2,"PARCHE UNO 14 MOD. UB14G2",GONHER,UNO,172.38793000,128.31000000,44.07793000,25.569034908651,4
91487,TRO-AC01N,"STRAP PARA ACORDEON ROMMS",MEXBUSA,ROMMS,831.59483000,787.50000000,44.09483000,5.302441574823,2
89924,MC-57X2,"(2 PIEZAS) MICROF.ALAMB. TIPO SM57 CABLE XLR-XLR ROMMS",MEXBUSA,ROMMS,380.11207000,336.00000000,44.11207000,11.605016909881,2
9206,7520078,"MAQ. GUIT. ELEC. JIMMY WESS 3 3 NIQ. SKG342NK-CK",VEERKAMP,"JIMMY WESS",173.27586207,129.16090909,44.11495298,25.459375849002,11
82764,ICNUXMIGHTYPLU,"AMPLIFICADOR NUX AUDIF MIGHTY PLUG",GONHER,NUX,1275.25000000,1231.01500000,44.23500000,3.468731621251,8
57476,CP23,"Rivers Tahalí Color Print Collage guitarra eléctrica",RIVERS,RIVERS,163.79310345,119.50000000,44.29310345,27.042105263926,2
57473,CP15,"Rivers Tahalí Color Print Piano",RIVERS,RIVERS,163.79310345,119.50000000,44.29310345,27.042105263926,1
87634,2500519,"ENCORDADURA LA BELLA PARA UKULELE SOPRANO, NYLON TRANS",VEERKAMP,"LA BELLA",162.93100000,118.58000000,44.35100000,27.220725337720,1
82009,RAPWAPWFBCS,"ACEITE PLANET WAVE LIMPIADOR PW-FBCS",GONHER,"PLANET WAVE",96.68103000,52.32879500,44.35223500,45.874806050370,2
82389,ATB004/BL,"PANDERO ESTRELLA AZUL Y BLANCO ALICE",LEMUS,ALICE,116.37930000,72.00000000,44.37930000,38.133327834074,1
21769,RAPWAPWPL01,"CREMA PLANET WAVE LIMPIADORA PW-PL-01",GONHER,"PLANET WAVE",147.81897000,103.42000000,44.39897000,30.036043411749,1
82556,RAFLIFUST100,"ENCORDADURA FLIGHT MOD. FUST-100",GONHER,FLIGHT,113.41379000,68.85000000,44.56379000,39.293096544962,1
90406,7520635,"PUA ERNIE BALL ''EVERLAST'' 0.60, ROSA (12 PIEZAS.)",VEERKAMP,"ERNIE BALL",125.96552000,81.38400000,44.58152000,35.391843736286,1
45333,MOD43,"TAHALI MANITA PRADO COLORES MOD43*",PRADO,GARIBALDI,58.62068966,14.00000000,44.62068966,76.117647060790,1
9124,7504607,"COLOFONIA VIOLIN-VIOLA THOMASTIK EUPHON MOD. 199",VEERKAMP,THOMASTIK,199.13790000,154.45500000,44.68290000,22.438169730624,6
7080,2103188,"CDA. BAJO ELEC. JIMMYWESS 2A.NIQ 065 165L",VEERKAMP,"JIMMY WESS",88.79310345,44.08400000,44.70910345,50.352000000964,10
67892,8520095,"POTENCIOMETRO ERNIE BALL 500K (OHMS) 6381",VEERKAMP,"ERNIE BALL",148.06897000,103.34000000,44.72897000,30.208199597796,1
81162,A607-4M,"ENCORDADURA ALICE P/BAJO ELECT 45/105 MEDIUM ALICE",LEMUS,ALICE,117.00000000,72.25000000,44.75000000,38.247863247863,45
33913,0730250403,"ENC. 250L .009 /.011/.016 /.024/.032 /.042 Fender USA Electric Ball End Guitar Strings - Nickel-Plated Steel (CCC)",FENDER,FENDER,117.16379000,72.35000000,44.81379000,38.248839509203,90
63241,3630407,"BASE GIBRALTAR ATRIL PLAT. LARGA 	SC-19A",VEERKAMP,GIBRALTAR,98.54310000,53.61000000,44.93310000,45.597408646572,9
75997,MICAB6-TRA,"MICA BAJO SEXTO TRANSPARENTE PRADO",PRADO,PRADO,84.48275862,39.50000000,44.98275862,53.244897958802,1
21853,RAPWA1CCG210,"PUAS PLANET WAVE SET MOD. 1CCG2-10",GONHER,"PLANET WAVE",109.59483000,64.55172000,45.04311000,41.099666836474,1
7293,2500510,"ENC. VIHUELA VICTOR NY VCVH-300",VEERKAMP,VICTOR,99.57759000,54.48000000,45.09759000,45.288894820612,3
75963,EXGR002,"GUIRO DE PLASTICO CAFE 25CM C/RASPADOR EXTREME",LEMUS,EXTREME,108.85345000,63.75000000,45.10345000,41.435021122436,1
90749,0991804042,"ESSENTIALS WALL HANGER WAL",FENDER,FENDER,203.44828000,158.34000000,45.10828000,22.171865989725,5
45327,MOD27-4A,"CDA CONTRABAJO 4A MOD 27",PRADO,,58.62068966,13.50000000,45.12068966,76.970588237191,1
87062,BKE-9,"JUEGO DE CUERDAS P/GUIT ELECT LIGHT 9/42 BLACK BEAUTIES DR",LEMUS,DR,193.96550000,148.83064516,45.13485484,23.269527230358,31
89137,334,"14-OIL-SKIN- WITH-RING PARCHE HIDRAULICO 14 PARA TOM LOGO RMV",ENTRERPRICE,RMV,129.31034000,84.15000000,45.16034000,34.923997570496,1
7590,3102590,"PARCHE POWERBEAT 10 BCO. LISO MOD. UK-0210-BA",VEERKAMP,"POWER BEAT",99.81897000,54.65000000,45.16897000,45.250887681971,4
19734,IPMEITMT1ABLU,"PANDERO MEINL        MOD. TMT1A",GONHER,MEINL,875.54310000,830.36207000,45.18103000,5.160343334326,1
19350,RAMAXMDH14P,"PARCHE MAXIMA 14 MOD. MDH-14P",GONHER,MAXIMA,112.06896552,66.83500000,45.23396552,40.362615386083,4
6957,2101076,"ERNIE BALL 2223 SLINKY NICKEL WOUND",VEERKAMP,"ERNIE BALL",157.78448000,112.55000000,45.23448000,28.668523038514,78
7058,2103092,"ERNIE BALL 2221 SLINKY NICKEL WOUND",VEERKAMP,"ERNIE BALL",157.78448000,112.55000000,45.23448000,28.668523038514,68
7057,2103091,"ERNIE BALL SLINKY NICKEL WOUND CUERDAS GUITARRA ELECTRICA 2220 POWER SLINKY 11-48",VEERKAMP,"ERNIE BALL",157.78448000,112.55000000,45.23448000,28.668523038514,13
6958,2101084,"ERNIE BALL SLINKY NICKEL WOUND CUERDAS GUITARRA ELECTRICA 2225 EXTRA SLINKY 8-38",VEERKAMP,"ERNIE BALL",157.78448000,112.55000000,45.23448000,28.668523038514,4
76534,GP012WHBK,"PIJAS P/GUIT BLANCO PTO NEGRO 6 JGO",THUNDER,THUNDER,56.03448276,10.78000000,45.25448276,80.761846154320,2
89105,GE-S1SB,"GUITARRA ELÉCTRICA SSS COLOR SB QTE",MEXBUSA,QTE,1599.25862000,1554.00000000,45.25862000,2.829975054316,3
22853,RAUNOUB13G2,"PARCHE UNO 13 MOD. UB13G2",GONHER,UNO,166.46552000,121.18000000,45.28552000,27.204144137477,4
77234,2102537,"ENC. GUIT ACUST JIMMYWESS 12 CDAS BRONCE JWGA-1012BF",VEERKAMP,"JIMMY WESS",198.27586207,152.94000000,45.33586207,22.865043478663,7
33925,0730350403,"ENC. 350L .009/.011/.016/.024/.032/.042 Fender USA Electric Ball End Guitar Strings - Stainless Steel",FENDER,FENDER,115.87931000,70.54000000,45.33931000,39.126320306878,7
21695,RAPWAPWPL03,"ACEITE PLANET WAVE LIMPIADOR PW-PL-03",GONHER,"PLANET WAVE",151.44828000,106.10386200,45.34441800,29.940530192882,5
58657,RASPADOR,"INSTRUMENTOS JP RASPADOR GUIRO",JP,JP,85.34483000,40.00000000,45.34483000,53.131314456892,81
76549,2093,"5BN-NEGRAS BAQ RMV BLACK OAK",ENTRERPRICE,RMV,78.44827586,33.04833333,45.39994253,57.872454215592,1
76551,2090,"7AN-NEGRAS BAQ RMV MAPLE",ENTRERPRICE,RMV,78.44827586,33.04830128,45.39997458,57.872495070537,13
6889,2000822,"CDAS. GUIT. CLAS. LABELLA GOLDEN 5A.ENT. 910(12)",VEERKAMP,"LA BELLA",76.72413793,31.31000000,45.41413793,59.191460673607,34
22928,RASINP10PR,"BAQUETAS VIC FIRTH MOD. P10PR",GONHER,"VIC FIRTH",84.48275862,39.05600000,45.42675862,53.770448979214,1994
79942,180,"B8-8-SPLASH PLATILLO SPLASH 8 SERIE B8 OZIMAR",ENTRERPRICE,OZIMAR,296.46552000,251.01000000,45.45552000,15.332481160035,4
87585,GC-39CB,"GUITARRA CLASICA 39 CAOBA PREMIUM QTE",MEXBUSA,QTE,1620.48276000,1575.00000000,45.48276000,2.806741368850,1
77045,SE01,"Rivers Tahali Sencillo Negro",RIVERS,RIVERS,116.54310000,71.00000000,45.54310000,39.078332393767,13
7201,2401827,"CDA. C/BAJO VICTOR 2A.NY 12 1281",VEERKAMP,VICTOR,78.44827586,32.88656000,45.56171586,58.078670768125,5
81347,T-2,"AFINADOR DIGITAL CROMATICO GUIT BAJO VIOLIN UKULELE MUSEDO",LEMUS,MUSEDO,45.64655000,0.01000000,45.63655000,99.978092539305,3
34270,0990662043,"FENDER Correa 2 Black Poly Grey Fender® (CCC)",FENDER,FENDER,138.20690000,92.57000000,45.63690000,33.020710253974,22
34269,0990662015,"Correa Fender 2 Black Poly Red Fender® (CCC)",FENDER,FENDER,138.20690000,92.57000000,45.63690000,33.020710253974,19
87555,1980351202,"PUAS ZEBRA FENDER (12PK) MED CELLULOID (ACC)",FENDER,FENDER,113.29310000,67.65000000,45.64310000,40.287625636513,3
87922,RAKNANG2,"PASTILLA KNA P/GUITARRA MOD. NG-2 NYLON PIEZO PUENTE C/VOLUMEN",INOVAUDIO,KNA,1067.18000000,1021.52930600,45.65069400,4.277693922300,5
8478,DCR1035(10),"CANAS CLAR. SIB 3 1/2 RESERVE",VEERKAMP,RESERVE,78.44827586,32.75200000,45.69627586,58.250197801097,8
28952,PV1/2,"PUENTE P/ VIOLIN 1/2 PEARL RIVER",LEMUS,"PEARL RIVER",58.62068966,12.75000000,45.87068966,78.250000001791,3
9211,7520097,"MAQ. GUIT. ELEC. JIMMY WESS 3 3 CROM.PERN MET SKG363CR-CK",VEERKAMP,"JIMMY WESS",124.13793103,78.25666667,45.88126436,36.959907402446,9
90750,0991804089,"ESSENTIALS WALL HANGER MPL FENDER",FENDER,FENDER,203.44828000,157.56000000,45.88828000,22.555255812435,12
45306,MICA-LIENZO,"MICA LIENZO (HOJA) DIF. COLORES",PRADO,PRADO,84.48275862,38.50000000,45.98275862,54.428571428199,2
81302,9200777,"CUADERNO PROFESIONAL VINCENT BACH, 100 HOJAS(80,PAUTADAS, 20 RAYADAS)",VEERKAMP,"VINCENT BACH",128.50000000,82.50000000,46.00000000,35.797665369650,1
81159,AOS-020B3,"MAQUINARIA P/GUITARRA CLASICA DORADA CLAVIJA NEGRA ALICE",LEMUS,ALICE,131.89655000,85.85000000,46.04655000,34.911110260276,39
82512,MC-630L,"SISTEMA MICROFONOS UHF LAVALIER + MANO",MEXBUSA,ROMMS,980.56034000,934.50000000,46.06034000,4.697348864834,5
63504,DCR1025(10),"CANAS CLAR. SIB 2 1/2 RESERVE",VEERKAMP,RESERVE,78.44827586,32.37000000,46.07827586,58.737142856055,33
90748,0991804033,"ESSENTIALS WALL HANGER RW FENDER",FENDER,FENDER,203.44828000,157.36500000,46.08328000,22.651103268113,16
28953,PV1/4,"PUENTE P/ VIOLIN 1/4 PEARL RIVER",LEMUS,"PEARL RIVER",58.62068966,12.37500000,46.24568966,78.889705884091,6
22908,RAVICP5BN35BN1,"BAQUETAS VIC FIRTH MOD. 5BN **",GONHER,"VIC FIRTH",234.48276000,188.23250000,46.25026000,19.724375472210,22
85944,IABEYM18LX60,"REMPLAZO BEYMA BOCINA M-18LX60",GONHER,BEYMA,910.93103000,864.62931000,46.30172000,5.082900732891,2
63239,3620001,"SOP. SUP. POWERBEAT ATRIL C/TIEMPO C-6H",VEERKAMP,"POWER BEAT",163.79310345,117.43000000,46.36310345,28.305894737597,6
63192,KG10025B,"SWITCH 5 PASOS KD",THUNDER,THUNDER,78.44827586,32.00000000,46.44827586,59.208791207715,2
8583,4507428,"CANAS SAX ALTO 2 RICO ROYAL RJB1020(10)",VEERKAMP,RICO,80.17241379,33.60199902,46.57041477,58.087829177732,11
79705,3102207,"PARCHE REMO ENCORE14 COATED AMBASSADOR MOD.EN-0114-BA",VEERKAMP,REMO,151.98276000,105.30000000,46.68276000,30.715825926572,4
8108,3606920,"TORNILLOS TIPO MARIPOSA GIBRALTAR 8MM SC-0009",VEERKAMP,GIBRALTAR,120.31034000,73.58000000,46.73034000,38.841499408945,6
82907,MLD-4PK,"MELODICA 32 TECLAS CON ESTUCHE PLASTICO RIG ROSA ROMMS",MEXBUSA,ROMMS,382.79310000,336.00000000,46.79310000,12.224123162095,10
88485,MLD-4BL,"MELODICA 32 TECLAS AZUL CON ESTUCHE RIGIDO ROMMS",MEXBUSA,ROMMS,382.79310000,336.00000000,46.79310000,12.224123162095,10
82311,TRO-708RS,"TAHALI ROMMS PARA GUITARRA",MEXBUSA,ROMMS,163.44828000,116.60000000,46.84828000,28.662449063398,1
82302,TRO-401PR,"TAHALI ROMMS DISEÑO PARTITURA RETRO",MEXBUSA,ROMMS,163.44828000,116.60000000,46.84828000,28.662449063398,2
82301,TRO-400CR,"TAHALI ROMMS DISEÑO CRISTIANO",MEXBUSA,ROMMS,163.44828000,116.60000000,46.84828000,28.662449063398,1
9219,7520171,"DUNLOP 6582 FORMULA 65 LIMPIADOR CUERDAS",VEERKAMP,DUNLOP,165.34483000,118.48000000,46.86483000,28.343692391229,12
9262,7520569,"MAQ. MANDO. JIMMY WESS 4+4NIQ.PERN MET BOT.OV SKM482",VEERKAMP,"JIMMY WESS",202.58620000,155.72000000,46.86620000,23.133954830092,2
90681,"3X3 MT-034","CLAVIJERO MT-034 3X3 YWAII",YWAII,OTROS,111.20690000,64.33330000,46.87360000,42.149902568995,17
81141,IST-20_082,"AMERICAN CABLE 6 MTS VERDE, MORADO Y NEGRO",ACOUSTIC,"AMERICAN CABLE",244.87069000,197.99263158,46.87805842,19.144005523895,38
89759,3102201,"PARCHE REMO ''ENCORE'' 13'' CLEAR CONTROLLED SOUND",VEERKAMP,REMO,148.27586000,101.38000000,46.89586000,31.627440906429,2
75962,CAL-BOQLE,"BOQUILLA CALDERON LATON ECONOMICA 60131509",CALDERON,CALDERON,156.89655000,110.00000000,46.89655000,29.890109119672,36
9218,7520170,"ERNIE BALL 4223 LIQUIDO LIMPIADOR PARA GUITARRA",VEERKAMP,"ERNIE BALL",133.54310000,86.58000000,46.96310000,35.166998519579,54
87349,JJM-TALIBAJO8CMBLK,"TAHALI JJM PARA BAJO 8 CM ANCHO NEGRO",JJM,JJM,343.96550000,296.98275000,46.98275000,13.659146048077,2
68912,DMBQ024,"BAQUETA 7A HICKORY NYLON PAQ C/12 PARES DIAM.540" DM MASTER DRUM",LEMUS,"DRUM MASTER",80.17241000,33.17708334,46.99532666,58.617829575037,16
6890,2000831,"CDAS. GUIT. CLAS. LABELLA GOLDEN 6A.ENT. 912(12)",VEERKAMP,"LA BELLA",80.17241379,33.13000000,47.04241379,58.676559138185,58
